sampling_round,collector,time,date,AM_PM,temperature,wind_max,wind_avg,cloud_cover,block,G,treatment,group,flower_genus,flower_species,notes,unique_ID,sex,group_edit,group_analysis,plot,pollinator_group
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_2972,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_2973,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_2974,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_2975,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_2976,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_2977,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_2978,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_2979,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_2980,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_2981,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_2982,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_2983,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_2984,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_2985,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_2986,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_2987,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_2988,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_2989,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_2990,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_2998,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_2999,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3000,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3001,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3002,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3003,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3004,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3005,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3006,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3007,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3008,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3009,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3010,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3011,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3012,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3013,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3014,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3015,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3016,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3017,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3018,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3019,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3020,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3021,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3022,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3023,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_3024,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3032,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3033,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3034,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3035,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3036,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3037,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3038,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3039,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3040,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3041,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3042,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3043,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3044,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3045,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3046,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3047,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3048,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3049,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3050,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3051,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3052,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3053,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3054,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3055,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3056,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3057,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3058,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3059,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3060,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3061,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3062,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3063,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3064,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3065,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3066,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3067,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3068,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3069,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3070,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3071,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3072,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3073,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3074,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3075,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3076,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3077,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3078,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3079,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3080,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3081,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3082,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3083,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3084,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3085,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3086,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3087,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3088,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3089,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3090,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3091,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3092,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3093,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3094,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3095,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3096,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3097,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3098,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3099,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3100,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3101,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3102,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3103,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3104,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3105,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3106,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3107,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3108,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3109,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3110,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3111,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3112,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3113,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3114,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_3115,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Silphium,perfoliatum,,GLBRC_p_3118,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Silphium,perfoliatum,,GLBRC_p_3119,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3144,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3145,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3146,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3147,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3148,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3149,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3150,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3151,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3152,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3153,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3154,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3155,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3156,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3157,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3158,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3159,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3160,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3161,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3162,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3163,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3164,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3165,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3166,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3167,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3168,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3169,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3170,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3171,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3172,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3173,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3174,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3175,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3176,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3177,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3178,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3179,,tiny black,no,AH,no
2,LK,11:18,8/18/18,AM,26.5,4.6,2.2,85,1,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_3180,,tiny black,no,AH,no
